id,nameKo,nameEn,type,category,power,accuracy,priority,target,tags,tagLabels,lead,ace,setupSweeper,wall,pivot,hazardControl,revengeKiller,disruptor,support,descriptionKo,reason
gmaxstunshock,거다이감전,G-Max Stun Shock,Electric,Physical,10,필중,0,adjacentFoe,ACE_DAMAGE|ACE_COVERAGE,에이스 주력 공격|에이스 견제폭,0,0.5,0.1,0,0,0,0,0,0,상대 포켓몬을 마비 또는 독 상태로 만든다.,공격 기술이라 에이스/스위퍼의 직접 피해 후보입니다.
gmaxsweetness,거다이감로,G-Max Sweetness,Grass,Physical,10,필중,0,adjacentFoe,ACE_DAMAGE|ACE_COVERAGE,에이스 주력 공격|에이스 견제폭,0,0.5,0.1,0,0,0,0,0,0,아군 전원의 상태이상을 회복한다.,공격 기술이라 에이스/스위퍼의 직접 피해 후보입니다.
gmaxtartness,거다이산격,G-Max Tartness,Grass,Physical,10,필중,0,adjacentFoe,ACE_DAMAGE|ACE_COVERAGE,에이스 주력 공격|에이스 견제폭,0,0.5,0.1,0,0,0,0,0,0,100% 확률로 상대 전원의 회피율을 1랭크 떨어뜨린다.,공격 기술이라 에이스/스위퍼의 직접 피해 후보입니다.
gmaxterror,거다이환영,G-Max Terror,Ghost,Physical,10,필중,0,adjacentFoe,ACE_DAMAGE|ACE_COVERAGE,에이스 주력 공격|에이스 견제폭,0,0.5,0.1,0,0,0,0,0,0,상대는 도망칠 수 없다.,공격 기술이라 에이스/스위퍼의 직접 피해 후보입니다.
gmaxvinelash,거다이편달,G-Max Vine Lash,Grass,Physical,10,필중,0,adjacentFoe,ACE_DAMAGE|ACE_COVERAGE,에이스 주력 공격|에이스 견제폭,0,0.5,0.1,0,0,0,0,0,0,풀 타입이 아닌 포켓몬에게 4턴 간 지속 대미지를 입힌다.,공격 기술이라 에이스/스위퍼의 직접 피해 후보입니다.
gmaxvolcalith,거다이분석,G-Max Volcalith,Rock,Physical,10,필중,0,adjacentFoe,ACE_DAMAGE|ACE_COVERAGE,에이스 주력 공격|에이스 견제폭,0,0.5,0.1,0,0,0,0,0,0,바위 타입이 아닌 상대 전원에게 매 턴 전체 체력의 1/6을 깎는다.,공격 기술이라 에이스/스위퍼의 직접 피해 후보입니다.
gmaxvoltcrash,거다이만뢰,G-Max Volt Crash,Electric,Physical,10,필중,0,adjacentFoe,ACE_DAMAGE|ACE_COVERAGE,에이스 주력 공격|에이스 견제폭,0,0.5,0.1,0,0,0,0,0,0,상대 포켓몬 전원을 마비 상태로 만든다.,공격 기술이라 에이스/스위퍼의 직접 피해 후보입니다.
gmaxwildfire,거다이옥염,G-Max Wildfire,Fire,Physical,10,필중,0,adjacentFoe,ACE_DAMAGE|ACE_COVERAGE,에이스 주력 공격|에이스 견제폭,0,0.5,0.1,0,0,0,0,0,0,4턴 간 불꽃타입이 아닌 포켓몬에게 최대 HP의 1/6만큼 지속 피해를 준다.,공격 기술이라 에이스/스위퍼의 직접 피해 후보입니다.
gmaxwindrage,거다이풍격,G-Max Wind Rage,Flying,Physical,10,필중,0,adjacentFoe,ACE_DAMAGE|ACE_COVERAGE|HAZARD_REMOVE,에이스 주력 공격|에이스 견제폭|판 제거,0,0.5,0.1,0.8,0,4.5,0,0,2,상대의 필드 설치기를 모두 제거한다.,공격 기술이라 에이스/스위퍼의 직접 피해 후보입니다. / 설치물 제거 또는 필드 정리 가치가 있습니다.
grassknot,풀묶기,Grass Knot,Grass,Special,,100,0,normal,,,0,0,0,0,0,0,0,0,0,풀을 휘감아서 상대를 쓰러뜨린다. 상대가 무거울수록 위력이 올라간다.,
grasspledge,풀의맹세,Grass Pledge,Grass,Special,80,100,0,normal,ACE_DAMAGE|ACE_COVERAGE,에이스 주력 공격|에이스 견제폭,0,1.6,1,0,0,0,0,0,0,풀기둥으로 공격한다. 물과 조합하면 위력이 올라가고 주변이 습지초원이 된다.,공격 기술이라 에이스/스위퍼의 직접 피해 후보입니다.
grasswhistle,풀피리,Grass Whistle,Grass,Status,,55,0,normal,STATUS_SPREAD,상태이상,0,0,0,2.2,0,0,0,2.4,1.8,기분 좋은 피리 소리를 들려주어 상대를 잠듦 상태로 만든다.,상태이상으로 상대 기능을 낮추거나 교체를 압박합니다.
grassyglide,그래스슬라이더,Grassy Glide,Grass,Physical,55,100,0,normal,ACE_DAMAGE|ACE_COVERAGE,에이스 주력 공격|에이스 견제폭,0,1.2,0.7,0,0,0,0,0,0,지면에 미끄러지듯 상대를 공격한다. 그래스필드일 때 반드시 선제공격할 수 있다.,공격 기술이라 에이스/스위퍼의 직접 피해 후보입니다.
grassyterrain,그래스필드,Grassy Terrain,Grass,Status,,필중,0,all,FIELD_CONTROL,날씨/필드/룸,1.8,0,0,0,0,0.8,0,0,3,5턴 동안 그래스필드로 만든다. 땅에 있으면 매 턴 회복한다. 풀타입의 위력이 올라간다.,날씨/필드/룸/순풍 등 전장 조건을 바꿉니다.
gravapple,G의힘,Grav Apple,Grass,Physical,80,100,0,normal,ACE_DAMAGE|ACE_COVERAGE,에이스 주력 공격|에이스 견제폭,0,1.6,1,0,0,0,0,0,0,높은 곳에서 사과를 떨어뜨려서 데미지를 준다. 상대의 방어를 떨어뜨린다.,공격 기술이라 에이스/스위퍼의 직접 피해 후보입니다.
gravity,중력,Gravity,Psychic,Status,,필중,0,all,FIELD_CONTROL,날씨/필드/룸,1.8,0,0,0,0,0.8,0,0,3,5턴 동안 부유나 비행타입에 땅타입의 기술이 맞게 된다. 공중으로 나는 기술도 사용할 수 없다.,날씨/필드/룸/순풍 등 전장 조건을 바꿉니다.
growl,울음소리,Growl,Normal,Status,,100,0,allAdjacentFoes,DISRUPT,방해,0,0,0,0.8,0,0,0,1.8,0,귀여운 울음소리를 들려주고 관심을 끌어 방심한 사이에 상대의 공격을 떨어뜨린다.,상대 능력치를 낮춰 현재 대면 또는 후속 대면을 안정화합니다.
growth,성장,Growth,Normal,Status,,필중,0,self,SETUP_BOOST,랭크업/전개,0,2,4,0,0,0,0,0,0,몸을 일시에 크게 성장시켜 공격과 특수공격을 올린다.,랭크업으로 에이스 전개 또는 장기 돌파 조건을 만듭니다.
grudge,원념,Grudge,Ghost,Status,,필중,0,self,,,0,0,0,0,0,0,0,0,0.8,상대의 기술로 기절하면 원념을 담아 그 기술의 PP를 0으로 만든다.,변화기이므로 세부 효과 미분류 상태에서는 지원 후보로 보류합니다.
guardianofalola,알로라의수호자,Guardian of Alola,Fairy,Special,,필중,0,normal,,,0,0,0,0,0,0,0,0,0,Z파워로 알로라의 힘을 얻은 토속신포켓몬 전력의 공격. 상대의 남은 HP를 많이 줄인다.,
guardsplit,가드셰어,Guard Split,Psychic,Status,,필중,0,normal,,,0,0,0,0,0,0,0,0,0.8,초능력으로 자신과 상대의 방어와 특수방어를 더해서 반으로 나눈다.,변화기이므로 세부 효과 미분류 상태에서는 지원 후보로 보류합니다.
guardswap,가드스왑,Guard Swap,Psychic,Status,,필중,0,normal,,,0,0,0,0,0,0,0,0,0.8,초능력으로 자신과 상대의 방어와 특수방어의 능력 변화를 교체한다.,변화기이므로 세부 효과 미분류 상태에서는 지원 후보로 보류합니다.
guillotine,가위자르기,Guillotine,Normal,Physical,,30,0,normal,,,0,0,0,0,0,0,0,0,0,큰 집게로 상대를 베어 갈라 공격한다. 맞으면 일격에 기절한다.,
gunkshot,더스트슈트,Gunk Shot,Poison,Physical,120,80,0,normal,ACE_DAMAGE|RISKY_NUKE|ACE_COVERAGE,에이스 주력 공격|고위험 고화력|에이스 견제폭,0,3,1.5,0,0,0,0,0,0,더러운 쓰레기를 상대에게 부딪쳐서 공격한다. 독 상태로 만들 때가 있다.,공격 기술이라 에이스/스위퍼의 직접 피해 후보입니다. / 고위력 기술이라 돌파 가치가 높습니다.
gust,바람일으키기,Gust,Flying,Special,40,100,0,any,ACE_DAMAGE|ACE_COVERAGE,에이스 주력 공격|에이스 견제폭,0,1,0.5,0,0,0,0,0,0,날개로 일으킨 격한 바람을 상대에게 부딪쳐서 공격한다.,공격 기술이라 에이스/스위퍼의 직접 피해 후보입니다.
gyroball,자이로볼,Gyro Ball,Steel,Physical,,100,0,normal,,,0,0,0,0,0,0,0,0,0,몸을 고속으로 회전시켜 몸통박치기한다. 상대보다 스피드가 낮을수록 위력은 올라간다.,
hail,싸라기눈,Hail,Ice,Status,,필중,0,all,FIELD_CONTROL,날씨/필드/룸,1.8,0,0,0,0,0.8,0,0,3,5턴 동안 싸라기눈을 내리게 해서 얼음타입이 아닌 포켓몬 모두에게 데미지를 준다.,날씨/필드/룸/순풍 등 전장 조건을 바꿉니다.
hammerarm,암해머,Hammer Arm,Fighting,Physical,100,90,0,normal,ACE_DAMAGE|RISKY_NUKE|ACE_COVERAGE,에이스 주력 공격|고위험 고화력|에이스 견제폭,0,2.7,1.3,0,0,0,0,0,0,강하고 무거운 주먹을 휘둘러 데미지를 준다. 자신의 스피드가 떨어진다.,공격 기술이라 에이스/스위퍼의 직접 피해 후보입니다. / 고위력 기술이라 돌파 가치가 높습니다.
happyhour,해피타임,Happy Hour,Normal,Status,,필중,0,allySide,,,0,0,0,0,0,0,0,0,0.8,해피타임 기술을 쓰면 배틀 후에 받을 수 있는 돈이 배가 된다.,변화기이므로 세부 효과 미분류 상태에서는 지원 후보로 보류합니다.
harden,단단해지기,Harden,Normal,Status,,필중,0,self,,,0,0,0,0,0,0,0,0,0.8,전신에 힘을 담아 몸을 단단하게 해서 자신의 방어를 올린다.,변화기이므로 세부 효과 미분류 상태에서는 지원 후보로 보류합니다.
hardpress,하드프레스,Hard Press,Steel,Physical,,100,0,normal,,,0,0,0,0,0,0,0,0,0,팔이나 집게로 상대를 압박한다. 상대의 HP가 남아 있을수록 위력이 올라간다.,
haze,흑안개,Haze,Ice,Status,,필중,0,all,DISRUPT,방해,1.2,0,0,1,0,0,0,4,0,흑안개를 뿜어 배틀에 참가 중인 포켓몬 전원의 능력 변화를 원래대로 돌린다.,상대 전개/회복/보조 기술을 방해하는 핵심 기술입니다.
headbutt,박치기,Headbutt,Normal,Physical,70,100,0,normal,ACE_DAMAGE,에이스 주력 공격,0,1.2,0.9,0,0,0,0,0,0,머리를 내밀어 곧장 돌진하여 공격한다. 상대를 풀죽게 만들 때가 있다.,공격 기술이라 에이스/스위퍼의 직접 피해 후보입니다.
headcharge,아프로브레이크,Head Charge,Normal,Physical,120,100,0,normal,ACE_DAMAGE|RISKY_NUKE,에이스 주력 공격|고위험 고화력,0,2.7,1.5,0,0,0,0,0,0,굉장한 아프로 머리로 상대에게 돌진하여 공격한다. 자신도 조금 데미지를 입는다.,공격 기술이라 에이스/스위퍼의 직접 피해 후보입니다. / 고위력 기술이라 돌파 가치가 높습니다.
headlongrush,들이받기,Headlong Rush,Ground,Physical,120,100,0,normal,ACE_DAMAGE|RISKY_NUKE|ACE_COVERAGE,에이스 주력 공격|고위험 고화력|에이스 견제폭,0,3,1.5,0,0,0,0,0,0,온 힘을 다한 몸통박치기를 날린다. 자신의 방어력이 떨어진다.,공격 기술이라 에이스/스위퍼의 직접 피해 후보입니다. / 고위력 기술이라 돌파 가치가 높습니다.
headsmash,양날박치기,Head Smash,Rock,Physical,150,80,0,normal,ACE_DAMAGE|RISKY_NUKE|ACE_COVERAGE,에이스 주력 공격|고위험 고화력|에이스 견제폭,0,3.2,1.5,0,0,0,0,0,0,목숨을 걸고 혼신의 힘으로 상대에게 박치기를 한다. 자신도 굉장한 데미지를 입는다.,공격 기술이라 에이스/스위퍼의 직접 피해 후보입니다. / 고위력 기술이라 돌파 가치가 높습니다.
healbell,치료방울,Heal Bell,Normal,Status,,필중,0,allyTeam,TEAM_SUPPORT,팀 지원,0,0,0,1,0,0,0,0,3.5,기분 좋은 방울소리를 들려주어 같은 편 전원의 상태 이상을 회복한다.,아군 지원 가치가 높은 기술입니다.
healblock,회복봉인,Heal Block,Psychic,Status,,100,0,allAdjacentFoes,,,0,0,0,0,0,0,0,0,0.8,"5턴 동안 기술이나 특성, 지니고 있는 도구에 의한 HP 회복을 할 수 없게 한다.",변화기이므로 세부 효과 미분류 상태에서는 지원 후보로 보류합니다.
healingwish,치유소원,Healing Wish,Psychic,Status,,필중,0,self,HAZARD_REMOVE,판 제거,0,0,0,0.8,0,4.5,0,0,2,자신은 기절하지만 교대하여 나오는 포켓몬의 상태 이상과 HP를 회복한다.,설치물 제거 또는 필드 정리 가치가 있습니다.
healorder,회복지령,Heal Order,Bug,Status,,필중,0,self,RECOVERY,회복,0,-0.4,0,4,0,0,0,0,1.5,부하를 불러내어 상처를 회복한다. 최대 HP의 절반만큼 자신의 HP를 회복한다.,체력 회복으로 막이/장기전 자원 가치가 높습니다.
healpulse,치유파동,Heal Pulse,Psychic,Status,,필중,0,any,,,0,0,0,0,0,0,0,0,0.8,치유파동을 날려서 최대 HP의 절반만큼 상대의 HP를 회복한다.,변화기이므로 세부 효과 미분류 상태에서는 지원 후보로 보류합니다.
heartstamp,하트스탬프,Heart Stamp,Psychic,Physical,60,100,0,normal,ACE_DAMAGE|ACE_COVERAGE,에이스 주력 공격|에이스 견제폭,0,1.3,0.8,0,0,0,0,0,0,귀여운 모습으로 방심시켜서 강렬한 일격을 날린다. 상대를 풀죽게 만들 때가 있다.,공격 기술이라 에이스/스위퍼의 직접 피해 후보입니다.
heartswap,하트스왑,Heart Swap,Psychic,Status,,필중,0,normal,,,0,0,0,0,0,0,0,0,0.8,초능력으로 자신과 상대에 걸려 있는 능력 변화를 교체한다.,변화기이므로 세부 효과 미분류 상태에서는 지원 후보로 보류합니다.
heatcrash,히트스탬프,Heat Crash,Fire,Physical,,100,0,normal,,,0,0,0,0,0,0,0,0,0,불타는 몸으로 상대에게 부딪쳐서 공격한다. 자신이 상대보다 무거울수록 위력이 올라간다.,
heatwave,열풍,Heat Wave,Fire,Special,95,90,0,allAdjacentFoes,ACE_DAMAGE|ACE_COVERAGE,에이스 주력 공격|에이스 견제폭,0,1.9,1.2,0,0,0,0,0,0,뜨거운 숨결을 상대에게 내뿜어 공격한다. 화상 상태로 만들 때가 있다.,공격 기술이라 에이스/스위퍼의 직접 피해 후보입니다.
heavyslam,헤비봄버,Heavy Slam,Steel,Physical,,100,0,normal,,,0,0,0,0,0,0,0,0,0,무거운 몸으로 상대에게 부딪쳐 공격한다. 자신이 상대보다 무거울수록 위력이 올라간다.,
helpinghand,도우미,Helping Hand,Normal,Status,,필중,5,adjacentAlly,PRIORITY|FINISHER|TEAM_SUPPORT,선공기|마무리|팀 지원,0,0.8,0,1,0,0,4.8,0,3.5,동료를 돕는다. 도움받은 포켓몬이 쓰는 기술의 위력은 여느 때보다 커진다.,선공기라 복수 처리와 마무리 가치가 큽니다. / 아군 지원 가치가 높은 기술입니다.
hex,병상첨병,Hex,Ghost,Special,65,100,0,normal,ACE_DAMAGE|ACE_COVERAGE,에이스 주력 공격|에이스 견제폭,0,1.4,0.8,0,0,0,0,0,0,엎친 데 덮친 격으로 공격한다. 상태 이상인 상대에게 큰 데미지를 준다.,공격 기술이라 에이스/스위퍼의 직접 피해 후보입니다.
hiddenpower,잠재파워,Hidden Power,Normal,Special,60,100,0,normal,ACE_DAMAGE,에이스 주력 공격,0,1,0.8,0,0,0,0,0,0,기술을 쓴 포켓몬에 따라 기술의 타입이 바뀐다.,공격 기술이라 에이스/스위퍼의 직접 피해 후보입니다.
highhorsepower,10만마력,High Horsepower,Ground,Physical,95,95,0,normal,ACE_DAMAGE|ACE_COVERAGE,에이스 주력 공격|에이스 견제폭,0,1.9,1.2,0,0,0,0,0,0,온몸을 써서 상대에게 맹렬히 어택한다.,공격 기술이라 에이스/스위퍼의 직접 피해 후보입니다.
highjumpkick,무릎차기,High Jump Kick,Fighting,Physical,130,90,0,normal,ACE_DAMAGE|RISKY_NUKE|ACE_COVERAGE,에이스 주력 공격|고위험 고화력|에이스 견제폭,0,3.2,1.5,0,0,0,0,0,0,점프해서 무릎차기로 상대를 공격한다. 빗나가면 자신이 데미지를 입는다.,공격 기술이라 에이스/스위퍼의 직접 피해 후보입니다. / 고위력 기술이라 돌파 가치가 높습니다.
holdback,적당히손봐주기,Hold Back,Normal,Physical,40,100,0,normal,ACE_DAMAGE,에이스 주력 공격,0,0.7,0.5,0,0,0,0,0,0,적당히 공격하여 상대의 HP를 반드시 1은 남긴다.,공격 기술이라 에이스/스위퍼의 직접 피해 후보입니다.
holdhands,손에손잡기,Hold Hands,Normal,Status,,필중,0,adjacentAlly,,,0,0,0,0,0,0,0,0,0.8,같은 편 포켓몬끼리 손에 손을 잡는다. 굉장히 행복한 기분이 들게 된다.,변화기이므로 세부 효과 미분류 상태에서는 지원 후보로 보류합니다.
honeclaws,손톱갈기,Hone Claws,Dark,Status,,필중,0,self,,,0,0,0,0,0,0,0,0,0.8,손톱을 갈아 날카롭게 한다. 자신의 공격과 명중률을 올린다.,변화기이므로 세부 효과 미분류 상태에서는 지원 후보로 보류합니다.
hornattack,뿔찌르기,Horn Attack,Normal,Physical,65,100,0,normal,ACE_DAMAGE,에이스 주력 공격,0,1.1,0.8,0,0,0,0,0,0,날카롭고 뾰족한 뿔로 상대를 공격한다.,공격 기술이라 에이스/스위퍼의 직접 피해 후보입니다.
horndrill,뿔드릴,Horn Drill,Normal,Physical,,30,0,normal,,,0,0,0,0,0,0,0,0,0,회전하는 뿔을 상대에게 꿰찔러서 공격한다. 맞으면 일격에 기절한다.,
hornleech,우드혼,Horn Leech,Grass,Physical,75,100,0,normal,ACE_DAMAGE|ACE_COVERAGE,에이스 주력 공격|에이스 견제폭,0,1.6,0.9,0,0,0,0,0,0,뿔을 꿰찔러서 상대의 양분을 흡수한다. 입힌 데미지의 절반에 해당하는 HP를 회복할 수 있다.,공격 기술이라 에이스/스위퍼의 직접 피해 후보입니다.
howl,멀리짖기,Howl,Normal,Status,,필중,0,allies,,,0,0,0,0,0,0,0,0,0.8,큰 소리로 짖고 기합을 높여 자신과 같은 편의 공격을 올린다.,변화기이므로 세부 효과 미분류 상태에서는 지원 후보로 보류합니다.
hurricane,폭풍,Hurricane,Flying,Special,110,70,0,any,ACE_DAMAGE|RISKY_NUKE|ACE_COVERAGE,에이스 주력 공격|고위험 고화력|에이스 견제폭,0,2.8,1.4,0,0,0,0,0,0,강렬한 바람으로 상대를 둘러싸서 공격한다. 상대를 혼란시킬 때가 있다.,공격 기술이라 에이스/스위퍼의 직접 피해 후보입니다. / 고위력 기술이라 돌파 가치가 높습니다.
hydrocannon,하이드로캐논,Hydro Cannon,Water,Special,150,90,0,normal,ACE_DAMAGE|RISKY_NUKE|ACE_COVERAGE,에이스 주력 공격|고위험 고화력|에이스 견제폭,0,3.2,1.5,0,0,0,0,0,0,물의 대포를 상대에게 발사해서 공격한다. 다음 턴은 움직일 수 없다.,공격 기술이라 에이스/스위퍼의 직접 피해 후보입니다. / 고위력 기술이라 돌파 가치가 높습니다.
hydropump,하이드로펌프,Hydro Pump,Water,Special,110,80,0,normal,ACE_DAMAGE|RISKY_NUKE|ACE_COVERAGE,에이스 주력 공격|고위험 고화력|에이스 견제폭,0,2.8,1.4,0,0,0,0,0,0,대량의 물을 세찬 기세로 상대에게 발사하여 공격한다.,공격 기술이라 에이스/스위퍼의 직접 피해 후보입니다. / 고위력 기술이라 돌파 가치가 높습니다.
hydrosteam,하이드로스팀,Hydro Steam,Water,Special,80,100,0,normal,ACE_DAMAGE|ACE_COVERAGE,에이스 주력 공격|에이스 견제폭,0,1.6,1,0,0,0,0,0,0,펄펄 끓는 물을 기세 좋게 뿜어낸다. 햇살이 강할 때 기술의 위력이 1.5배가 된다.,공격 기술이라 에이스/스위퍼의 직접 피해 후보입니다.
hydrovortex,슈퍼아쿠아토네이도,Hydro Vortex,Water,Physical,1,필중,0,normal,ACE_DAMAGE|ACE_COVERAGE,에이스 주력 공격|에이스 견제폭,0,0.3,0,0,0,0,0,0,0,Z파워로 큰 바다회오리를 만들어 전력으로 상대를 집어삼킨다. 원래 기술에 따라 위력이 변한다.,공격 기술이라 에이스/스위퍼의 직접 피해 후보입니다.
