"id","namespace","path","english_name","korean_name","battle_category","battle_usable","tags","source_jars"
"cobbreeding:steel_dragon_pokemon_egg","cobbreeding","steel_dragon_pokemon_egg","Pokemon Egg","","unverified","false","","Cobbreeding-neoforge-2.1.1.jar"
"cobbreeding:steel_electric_pokemon_egg","cobbreeding","steel_electric_pokemon_egg","Pokemon Egg","","unverified","false","","Cobbreeding-neoforge-2.1.1.jar"
"cobbreeding:steel_fairy_pokemon_egg","cobbreeding","steel_fairy_pokemon_egg","Pokemon Egg","","unverified","false","","Cobbreeding-neoforge-2.1.1.jar"
"cobbreeding:steel_fighting_pokemon_egg","cobbreeding","steel_fighting_pokemon_egg","Pokemon Egg","","unverified","false","","Cobbreeding-neoforge-2.1.1.jar"
"cobbreeding:steel_fire_pokemon_egg","cobbreeding","steel_fire_pokemon_egg","Pokemon Egg","","unverified","false","","Cobbreeding-neoforge-2.1.1.jar"
"cobbreeding:steel_flying_pokemon_egg","cobbreeding","steel_flying_pokemon_egg","Pokemon Egg","","unverified","false","","Cobbreeding-neoforge-2.1.1.jar"
"cobbreeding:steel_ghost_pokemon_egg","cobbreeding","steel_ghost_pokemon_egg","Pokemon Egg","","unverified","false","","Cobbreeding-neoforge-2.1.1.jar"
"cobbreeding:steel_grass_pokemon_egg","cobbreeding","steel_grass_pokemon_egg","Pokemon Egg","","unverified","false","","Cobbreeding-neoforge-2.1.1.jar"
"cobbreeding:steel_ground_pokemon_egg","cobbreeding","steel_ground_pokemon_egg","Pokemon Egg","","unverified","false","","Cobbreeding-neoforge-2.1.1.jar"
"cobbreeding:steel_ice_pokemon_egg","cobbreeding","steel_ice_pokemon_egg","Pokemon Egg","","unverified","false","","Cobbreeding-neoforge-2.1.1.jar"
"cobbreeding:steel_normal_pokemon_egg","cobbreeding","steel_normal_pokemon_egg","Pokemon Egg","","unverified","false","","Cobbreeding-neoforge-2.1.1.jar"
"cobbreeding:steel_poison_pokemon_egg","cobbreeding","steel_poison_pokemon_egg","Pokemon Egg","","unverified","false","","Cobbreeding-neoforge-2.1.1.jar"
"cobbreeding:steel_pokemon_egg","cobbreeding","steel_pokemon_egg","Pokemon Egg","","unverified","false","","Cobbreeding-neoforge-2.1.1.jar"
"cobbreeding:steel_psychic_pokemon_egg","cobbreeding","steel_psychic_pokemon_egg","Pokemon Egg","","unverified","false","","Cobbreeding-neoforge-2.1.1.jar"
"cobbreeding:steel_rock_pokemon_egg","cobbreeding","steel_rock_pokemon_egg","Pokemon Egg","","unverified","false","","Cobbreeding-neoforge-2.1.1.jar"
"cobbreeding:steel_water_pokemon_egg","cobbreeding","steel_water_pokemon_egg","Pokemon Egg","","unverified","false","","Cobbreeding-neoforge-2.1.1.jar"
"cobbreeding:water_bug_pokemon_egg","cobbreeding","water_bug_pokemon_egg","Pokemon Egg","","unverified","false","","Cobbreeding-neoforge-2.1.1.jar"
"cobbreeding:water_dark_pokemon_egg","cobbreeding","water_dark_pokemon_egg","Pokemon Egg","","unverified","false","","Cobbreeding-neoforge-2.1.1.jar"
"cobbreeding:water_dragon_pokemon_egg","cobbreeding","water_dragon_pokemon_egg","Pokemon Egg","","unverified","false","","Cobbreeding-neoforge-2.1.1.jar"
"cobbreeding:water_electric_pokemon_egg","cobbreeding","water_electric_pokemon_egg","Pokemon Egg","","unverified","false","","Cobbreeding-neoforge-2.1.1.jar"
"cobbreeding:water_fairy_pokemon_egg","cobbreeding","water_fairy_pokemon_egg","Pokemon Egg","","unverified","false","","Cobbreeding-neoforge-2.1.1.jar"
"cobbreeding:water_fighting_pokemon_egg","cobbreeding","water_fighting_pokemon_egg","Pokemon Egg","","unverified","false","","Cobbreeding-neoforge-2.1.1.jar"
"cobbreeding:water_fire_pokemon_egg","cobbreeding","water_fire_pokemon_egg","Pokemon Egg","","unverified","false","","Cobbreeding-neoforge-2.1.1.jar"
"cobbreeding:water_flying_pokemon_egg","cobbreeding","water_flying_pokemon_egg","Pokemon Egg","","unverified","false","","Cobbreeding-neoforge-2.1.1.jar"
"cobbreeding:water_ghost_pokemon_egg","cobbreeding","water_ghost_pokemon_egg","Pokemon Egg","","unverified","false","","Cobbreeding-neoforge-2.1.1.jar"
"cobbreeding:water_grass_pokemon_egg","cobbreeding","water_grass_pokemon_egg","Pokemon Egg","","unverified","false","","Cobbreeding-neoforge-2.1.1.jar"
"cobbreeding:water_ground_pokemon_egg","cobbreeding","water_ground_pokemon_egg","Pokemon Egg","","unverified","false","","Cobbreeding-neoforge-2.1.1.jar"
"cobbreeding:water_ice_pokemon_egg","cobbreeding","water_ice_pokemon_egg","Pokemon Egg","","unverified","false","","Cobbreeding-neoforge-2.1.1.jar"
"cobbreeding:water_normal_pokemon_egg","cobbreeding","water_normal_pokemon_egg","Pokemon Egg","","unverified","false","","Cobbreeding-neoforge-2.1.1.jar"
"cobbreeding:water_poison_pokemon_egg","cobbreeding","water_poison_pokemon_egg","Pokemon Egg","","unverified","false","","Cobbreeding-neoforge-2.1.1.jar"
"cobbreeding:water_pokemon_egg","cobbreeding","water_pokemon_egg","Pokemon Egg","","unverified","false","","Cobbreeding-neoforge-2.1.1.jar"
"cobbreeding:water_psychic_pokemon_egg","cobbreeding","water_psychic_pokemon_egg","Pokemon Egg","","unverified","false","","Cobbreeding-neoforge-2.1.1.jar"
"cobbreeding:water_rock_pokemon_egg","cobbreeding","water_rock_pokemon_egg","Pokemon Egg","","unverified","false","","Cobbreeding-neoforge-2.1.1.jar"
"cobbreeding:water_steel_pokemon_egg","cobbreeding","water_steel_pokemon_egg","Pokemon Egg","","unverified","false","","Cobbreeding-neoforge-2.1.1.jar"
"comforts:hammock_black","comforts","hammock_black","","","unverified","false","comforts:hammocks","comforts-neoforge-9.0.5+1.21.1.jar"
"comforts:hammock_blue","comforts","hammock_blue","","","unverified","false","comforts:hammocks","comforts-neoforge-9.0.5+1.21.1.jar"
"comforts:hammock_brown","comforts","hammock_brown","","","unverified","false","comforts:hammocks","comforts-neoforge-9.0.5+1.21.1.jar"
"comforts:hammock_cyan","comforts","hammock_cyan","","","unverified","false","comforts:hammocks","comforts-neoforge-9.0.5+1.21.1.jar"
"comforts:hammock_gray","comforts","hammock_gray","","","unverified","false","comforts:hammocks","comforts-neoforge-9.0.5+1.21.1.jar"
"comforts:hammock_green","comforts","hammock_green","","","unverified","false","comforts:hammocks","comforts-neoforge-9.0.5+1.21.1.jar"
"comforts:hammock_light_blue","comforts","hammock_light_blue","","","unverified","false","comforts:hammocks","comforts-neoforge-9.0.5+1.21.1.jar"
"comforts:hammock_light_gray","comforts","hammock_light_gray","","","unverified","false","comforts:hammocks","comforts-neoforge-9.0.5+1.21.1.jar"
"comforts:hammock_lime","comforts","hammock_lime","","","unverified","false","comforts:hammocks","comforts-neoforge-9.0.5+1.21.1.jar"
"comforts:hammock_magenta","comforts","hammock_magenta","","","unverified","false","comforts:hammocks","comforts-neoforge-9.0.5+1.21.1.jar"
"comforts:hammock_orange","comforts","hammock_orange","","","unverified","false","comforts:hammocks","comforts-neoforge-9.0.5+1.21.1.jar"
"comforts:hammock_pink","comforts","hammock_pink","","","unverified","false","comforts:hammocks","comforts-neoforge-9.0.5+1.21.1.jar"
"comforts:hammock_purple","comforts","hammock_purple","","","unverified","false","comforts:hammocks","comforts-neoforge-9.0.5+1.21.1.jar"
"comforts:hammock_red","comforts","hammock_red","","","unverified","false","comforts:hammocks","comforts-neoforge-9.0.5+1.21.1.jar"
"comforts:hammock_white","comforts","hammock_white","","","unverified","false","comforts:hammocks","comforts-neoforge-9.0.5+1.21.1.jar"
"comforts:hammock_yellow","comforts","hammock_yellow","","","unverified","false","comforts:hammocks","comforts-neoforge-9.0.5+1.21.1.jar"
"comforts:sleeping_bag_black","comforts","sleeping_bag_black","","","unverified","false","comforts:sleeping_bags","comforts-neoforge-9.0.5+1.21.1.jar"
"comforts:sleeping_bag_blue","comforts","sleeping_bag_blue","","","unverified","false","comforts:sleeping_bags","comforts-neoforge-9.0.5+1.21.1.jar"
"comforts:sleeping_bag_brown","comforts","sleeping_bag_brown","","","unverified","false","comforts:sleeping_bags","comforts-neoforge-9.0.5+1.21.1.jar"
"comforts:sleeping_bag_cyan","comforts","sleeping_bag_cyan","","","unverified","false","comforts:sleeping_bags","comforts-neoforge-9.0.5+1.21.1.jar"
"comforts:sleeping_bag_gray","comforts","sleeping_bag_gray","","","unverified","false","comforts:sleeping_bags","comforts-neoforge-9.0.5+1.21.1.jar"
"comforts:sleeping_bag_green","comforts","sleeping_bag_green","","","unverified","false","comforts:sleeping_bags","comforts-neoforge-9.0.5+1.21.1.jar"
"comforts:sleeping_bag_light_blue","comforts","sleeping_bag_light_blue","","","unverified","false","comforts:sleeping_bags","comforts-neoforge-9.0.5+1.21.1.jar"
"comforts:sleeping_bag_light_gray","comforts","sleeping_bag_light_gray","","","unverified","false","comforts:sleeping_bags","comforts-neoforge-9.0.5+1.21.1.jar"
"comforts:sleeping_bag_lime","comforts","sleeping_bag_lime","","","unverified","false","comforts:sleeping_bags","comforts-neoforge-9.0.5+1.21.1.jar"
"comforts:sleeping_bag_magenta","comforts","sleeping_bag_magenta","","","unverified","false","comforts:sleeping_bags","comforts-neoforge-9.0.5+1.21.1.jar"
"comforts:sleeping_bag_orange","comforts","sleeping_bag_orange","","","unverified","false","comforts:sleeping_bags","comforts-neoforge-9.0.5+1.21.1.jar"
"comforts:sleeping_bag_pink","comforts","sleeping_bag_pink","","","unverified","false","comforts:sleeping_bags","comforts-neoforge-9.0.5+1.21.1.jar"
"comforts:sleeping_bag_purple","comforts","sleeping_bag_purple","","","unverified","false","comforts:sleeping_bags","comforts-neoforge-9.0.5+1.21.1.jar"
"comforts:sleeping_bag_red","comforts","sleeping_bag_red","","","unverified","false","comforts:sleeping_bags","comforts-neoforge-9.0.5+1.21.1.jar"
"comforts:sleeping_bag_white","comforts","sleeping_bag_white","","","unverified","false","comforts:sleeping_bags","comforts-neoforge-9.0.5+1.21.1.jar"
"comforts:sleeping_bag_yellow","comforts","sleeping_bag_yellow","","","unverified","false","comforts:sleeping_bags","comforts-neoforge-9.0.5+1.21.1.jar"
"create:acacia_window_pane","create","acacia_window_pane","","","unverified","false","c:glass_panes","create-1.21.1-6.0.10.jar"
"create:andesite_alloy","create","andesite_alloy","Andesite Alloy","안산암 합금","unverified","false","c:ingots;create:create_ingots;minecraft:beacon_payment_items","create-1.21.1-6.0.10.jar"
"create:andesite_alloy_block","create","andesite_alloy_block","","","unverified","false","c:storage_blocks;c:storage_blocks/andesite_alloy","create-1.21.1-6.0.10.jar"
"create:andesite_casing","create","andesite_casing","","","unverified","false","create:casing","create-1.21.1-6.0.10.jar"
"create:andesite_door","create","andesite_door","","","unverified","false","create:contraption_controlled;minecraft:doors","create-1.21.1-6.0.10.jar"
"create:andesite_funnel","create","andesite_funnel","","","unverified","false","create:contraption_controlled","create-1.21.1-6.0.10.jar"
"create:andesite_pillar","create","andesite_pillar","","","unverified","false","create:stone_types/andesite","create-1.21.1-6.0.10.jar"
"create:andesite_table_cloth","create","andesite_table_cloth","","","unverified","false","create:table_cloths","create-1.21.1-6.0.10.jar"
"create:asurine","create","asurine","","","unverified","false","create:stone_types/asurine","bits_n_bobs-0.0.44.jar;create-1.21.1-6.0.10.jar"
"create:asurine_pillar","create","asurine_pillar","","","unverified","false","create:stone_types/asurine","create-1.21.1-6.0.10.jar"
"create:attribute_filter","create","attribute_filter","Attribute Filter","속성 필터 틀","unverified","false","","create-1.21.1-6.0.10.jar"
"create:bamboo_window_pane","create","bamboo_window_pane","","","unverified","false","c:glass_panes","create-1.21.1-6.0.10.jar"
"create:bar_of_chocolate","create","bar_of_chocolate","Bar of Chocolate","초콜릿 바","unverified","false","c:foods;c:foods/chocolate","create-1.21.1-6.0.10.jar"
"create:belt_connector","create","belt_connector","Mechanical Belt","벨트","unverified","false","","create-1.21.1-6.0.10.jar"
"create:birch_window_pane","create","birch_window_pane","","","unverified","false","c:glass_panes","create-1.21.1-6.0.10.jar"
"create:black_postbox","create","black_postbox","","","unverified","false","create:postboxes","create-1.21.1-6.0.10.jar"
"create:black_seat","create","black_seat","","","unverified","false","create:seats","create-1.21.1-6.0.10.jar"
"create:black_table_cloth","create","black_table_cloth","","","unverified","false","create:dyed_table_cloths;create:table_cloths","create-1.21.1-6.0.10.jar"
"create:black_toolbox","create","black_toolbox","","","unverified","false","create:toolboxes","create-1.21.1-6.0.10.jar"
"create:black_valve_handle","create","black_valve_handle","","","unverified","false","create:valve_handles","create-1.21.1-6.0.10.jar"
"create:blaze_cake","create","blaze_cake","Blaze Cake","블레이즈 케이크","unverified","false","create:upright_on_belt","create-1.21.1-6.0.10.jar"
"create:blaze_cake_base","create","blaze_cake_base","Blaze Cake Base","블레이즈 케이크 틀","unverified","false","create:upright_on_belt","create-1.21.1-6.0.10.jar"
"create:blue_postbox","create","blue_postbox","","","unverified","false","create:postboxes","create-1.21.1-6.0.10.jar"
"create:blue_seat","create","blue_seat","","","unverified","false","create:seats","create-1.21.1-6.0.10.jar"
"create:blue_table_cloth","create","blue_table_cloth","","","unverified","false","create:dyed_table_cloths;create:table_cloths","create-1.21.1-6.0.10.jar"
"create:blue_toolbox","create","blue_toolbox","","","unverified","false","create:toolboxes","create-1.21.1-6.0.10.jar"
"create:blue_valve_handle","create","blue_valve_handle","","","unverified","false","create:valve_handles","create-1.21.1-6.0.10.jar"
"create:brass_block","create","brass_block","","","unverified","false","c:storage_blocks;c:storage_blocks/brass","create-1.21.1-6.0.10.jar"
"create:brass_casing","create","brass_casing","","","unverified","false","create:casing","create-1.21.1-6.0.10.jar"
"create:brass_door","create","brass_door","","","unverified","false","create:contraption_controlled;minecraft:doors","create-1.21.1-6.0.10.jar"
"create:brass_funnel","create","brass_funnel","","","unverified","false","create:contraption_controlled","create-1.21.1-6.0.10.jar"
"create:brass_hand","create","brass_hand","Brass Hand","황동 손","unverified","false","","create-1.21.1-6.0.10.jar"
"create:brass_ingot","create","brass_ingot","Brass Ingot","황동 주괴","unverified","false","c:ingots;c:ingots/brass;create:create_ingots;minecraft:beacon_payment_items","create-1.21.1-6.0.10.jar"
"create:brass_nugget","create","brass_nugget","Brass Nugget","황동 조각","unverified","false","c:nuggets;c:nuggets/brass","create-1.21.1-6.0.10.jar"
"create:brass_sheet","create","brass_sheet","Brass Sheet","황동 판","unverified","false","c:plates;c:plates/brass","create-1.21.1-6.0.10.jar"
"create:brass_table_cloth","create","brass_table_cloth","","","unverified","false","create:table_cloths","create-1.21.1-6.0.10.jar"
"create:brown_postbox","create","brown_postbox","","","unverified","false","create:postboxes","create-1.21.1-6.0.10.jar"
"create:brown_seat","create","brown_seat","","","unverified","false","create:seats","create-1.21.1-6.0.10.jar"
"create:brown_table_cloth","create","brown_table_cloth","","","unverified","false","create:dyed_table_cloths;create:table_cloths","create-1.21.1-6.0.10.jar"
"create:brown_toolbox","create","brown_toolbox","","","unverified","false","create:toolboxes","create-1.21.1-6.0.10.jar"
"create:brown_valve_handle","create","brown_valve_handle","","","unverified","false","create:valve_handles","create-1.21.1-6.0.10.jar"
"create:builders_tea","create","builders_tea","Builder's Tea","건축가의 차","unverified","false","c:drinks;c:drinks/tea;c:foods;create:upright_on_belt","create-1.21.1-6.0.10.jar"
"create:calcite_pillar","create","calcite_pillar","","","unverified","false","create:stone_types/calcite","create-1.21.1-6.0.10.jar"
"create:cardboard","create","cardboard","Cardboard","골판지","unverified","false","c:plates;c:plates/cardboard","create-1.21.1-6.0.10.jar"
"create:cardboard_block","create","cardboard_block","","","unverified","false","c:storage_blocks;c:storage_blocks/cardboard","create-1.21.1-6.0.10.jar"
"create:cardboard_boots","create","cardboard_boots","Cardboard Boots","골판지 부츠","unverified","false","minecraft:foot_armor","create-1.21.1-6.0.10.jar"
"create:cardboard_chestplate","create","cardboard_chestplate","Cardboard Chestplate","골판지 흉갑","unverified","false","minecraft:chest_armor","create-1.21.1-6.0.10.jar"
"create:cardboard_helmet","create","cardboard_helmet","Cardboard Helmet","골판지 투구","unverified","false","minecraft:head_armor","create-1.21.1-6.0.10.jar"
"create:cardboard_leggings","create","cardboard_leggings","Cardboard Leggings","골판지 레깅스","unverified","false","minecraft:leg_armor","create-1.21.1-6.0.10.jar"
"create:cardboard_package_10x12","create","cardboard_package_10x12","","","unverified","false","create:packages","create-1.21.1-6.0.10.jar"
"create:cardboard_package_10x8","create","cardboard_package_10x8","","","unverified","false","create:packages","create-1.21.1-6.0.10.jar"
"create:cardboard_package_12x10","create","cardboard_package_12x10","","","unverified","false","create:packages","create-1.21.1-6.0.10.jar"
"create:cardboard_package_12x12","create","cardboard_package_12x12","","","unverified","false","create:packages","create-1.21.1-6.0.10.jar"
"create:cardboard_sword","create","cardboard_sword","Cardboard Sword","골판지 검","unverified","false","","create-1.21.1-6.0.10.jar"
"create:cherry_window_pane","create","cherry_window_pane","","","unverified","false","c:glass_panes","create-1.21.1-6.0.10.jar"
"create:chest_minecart_contraption","create","chest_minecart_contraption","Chest Minecart Contraption","상자가 실린 광산 수레 구조물","unverified","false","","create-1.21.1-6.0.10.jar"
"create:chocolate_bucket","create","chocolate_bucket","Chocolate Bucket","초콜릿 양동이","unverified","false","c:buckets;c:buckets/chocolate","create-1.21.1-6.0.10.jar"
"create:chocolate_glazed_berries","create","chocolate_glazed_berries","Chocolate Glazed Berries","초콜릿 바른 열매","unverified","false","c:foods;c:foods/berry;cobblemon:remedy_berries","create-1.21.1-6.0.10.jar"
"create:chromatic_compound","create","chromatic_compound","Chromatic Compound","색채 혼합물","unverified","false","","create-1.21.1-6.0.10.jar"
"create:cinder_flour","create","cinder_flour","Cinder Flour","잿가루","unverified","false","","create-1.21.1-6.0.10.jar"
"create:copper_backtank","create","copper_backtank","Copper Backtank","구리 산소통","unverified","false","c:enchantables;create:pressurized_air_sources;minecraft:chest_armor","create-1.21.1-6.0.10.jar"
"create:copper_backtank_placeable","create","copper_backtank_placeable","Copper Backtank Placeable","구리 산소통","unverified","false","","create-1.21.1-6.0.10.jar"
"create:copper_casing","create","copper_casing","","","unverified","false","create:casing","create-1.21.1-6.0.10.jar"
"create:copper_diving_boots","create","copper_diving_boots","Copper Diving Boots","구리 다이빙 부츠","unverified","false","minecraft:foot_armor","create-1.21.1-6.0.10.jar"
"create:copper_diving_helmet","create","copper_diving_helmet","Copper Diving Helmet","구리 다이빙 헬멧","unverified","false","minecraft:head_armor","create-1.21.1-6.0.10.jar"
"create:copper_door","create","copper_door","","","unverified","false","create:contraption_controlled;minecraft:doors","create-1.21.1-6.0.10.jar"
"create:copper_nugget","create","copper_nugget","Copper Nugget","구리 조각","unverified","false","c:nuggets;c:nuggets/copper","create-1.21.1-6.0.10.jar"
